"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[4796]","OCEAN ISLAND","GALAPAGOS ISLANDS / FERNANDINA (NARBOROUGH)","SE FLANK, 300 M WEST OF VENT AND 11 KM FROM CALDERA CENTER","-0.34","-0.34","-91.47","-91.47","SAE","","","s_F3N1 [4796]","THOLEIITE [4796]","","","","","","","1961","PLAGIOCLASE-PHYRIC [4796] ","VOL","","","","","WR [4796] ","47.91","3.01","","16.21","","2.46","8.65","10.44","11.36","5.77","0.17","","0.46","2.85","0.31","","0.14","0.01","","","","","","","","","","","","","-0.65","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.3","","340","186","","","40.9","46","76","99","","","","","","8","339","29","173","","","","","","","","","","","","","","99","15.1","36.1","","","5.85","1.97","","0.98","","","","","2.35","0.31","4.59","1.43","","","","","","","","","","","1.25","","","","","","","","","","","","","","","","","","","","","","","","","","105180",
"[4796]","OCEAN ISLAND","GALAPAGOS ISLANDS / FERNANDINA (NARBOROUGH)","SE FLANK, 300 M WEST OF VENT AND 11 KM FROM CALDERA CENTER","-0.34","-0.34","-91.47","-91.47","SAE","","","s_F3N2 [4796]","THOLEIITE [4796]","","","","","","","1961","PLAGIOCLASE-PHYRIC [4796] ","VOL","","","","","WR [4796] ","47.42","3.04","","16.03","","","","10.58","11.39","5.75","0.17","","0.47","2.77","0.31","","","","","","","","","","","","","","","","-0.62","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.1","","340","186","","","40.6","45","77","101","","","","","","7","335","29","172","","","","","","","","","","","","","","106","14.8","36.3","","","5.75","1.96","","0.96","","","","","2.52","0.35","4.45","1.46","","","","","","","","","","","1.27","0.44","","","","","","","","","","","","","","","","","","","","","","","","","105181",
"[4796]","OCEAN ISLAND","GALAPAGOS ISLANDS / FERNANDINA (NARBOROUGH)","SE FLANK, 8.3 KM FROM CALDERA CENTER","-0.34","-0.34","-91.47","-91.47","SAE","","","s_80-61 [4796]","THOLEIITE [4796]","","","","","","","1961","PLAGIOCLASE-PHYRIC [4796] ","VOL","","","","","WR [4796] ","47.65","3.01","","16.21","","5.03","5.88","10.41","11.3","5.66","0.17","","0.47","2.8","0.31","","0.95","0.94","","","","","","","","","","","","","-0.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","356","191","","","","52","87","107","","","","","","8","340","30","174","","","","","","","","","","","","","","122","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105182",
"[4796]","OCEAN ISLAND","GALAPAGOS ISLANDS / FERNANDINA (NARBOROUGH)","SE FLANK, 7 KM FROM CALDERA CENTER","-0.34","-0.34","-91.47","-91.47","SAE","","","s_80-68-1 [4796]","THOLEIITE [4796]","","","","","","","1968","PLAGIOCLASE-PHYRIC [4796] ","VOL","","","","","WR [4796] ","47.49","2.71","","17.12","","","","9.7","11.46","5.66","0.15","","0.42","2.71","0.27","","","","","","","","","","","","","","","","-0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.9","","327","204","","","39.6","57","77","96","","","","","","7","354","27","158","","","","","","","","","","","","","","102","14","34.2","","","5.37","1.8","","0.85","","","","","2.24","0.33","4","1.39","","","","","","","","","","","1.26","0.48","","","","","","","","","","","","","","","","","","","","","","","","","105183",
"[4796]","OCEAN ISLAND","GALAPAGOS ISLANDS / FERNANDINA (NARBOROUGH)","^HANGING VALLEY^ ON SOUTH CALDERA TALUS","-0.34","-0.34","-91.47","-91.47","SAE","","","s_F807 [4796]","THOLEIITE [4796]","","","","","","","1968","PLAGIOCLASE-PHYRIC [4796] ","VOL","","","","","WR [4796] ","47.93","2.98","","15.93","","11.77","0.09","10.39","11.46","6.65","0.17","","0.43","2.79","0.29","","0.14","0.01","","","","","","","","","","","","","-0.27","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.6","","358","239","","","42.4","80","118","106","","","","","","7","317","29","177","","","","","","","","","","","","","","121","14","34.1","","","5.55","1.87","","0.89","","","","","2.4","0.34","4.67","1.35","","","","","","","","","","","1.17","0.29","","","","","","","","","","","","","","","","","","","","","","","","","105184",
"[4796]","OCEAN ISLAND","GALAPAGOS ISLANDS / FERNANDINA (NARBOROUGH)","600 M FROM NE END OF 1.5 KM FISSURE ON SE BENCH","-0.34","-0.34","-91.47","-91.47","SAE","","","s_F3N5 [4796]","THOLEIITE [4796]","","","","","","","1972","PLAGIOCLASE-PHYRIC [4796] ","VOL","","","","","WR [4796] ","47.72","2.77","","16.92","","3.25","7.15","9.56","11.71","5.82","0.16","","0.46","2.73","0.3","","0.1","0.04","","","","","","","","","","","","","-0.46","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.5","","324","183","","","37.7","60","78","92","","","","","","8","358","28","171","","","","","","","","","","","","","","100","15","35.2","","","5.7","1.85","","0.92","","","","","2.21","0.3","4.4","1.35","","","","","","","","","","","1.25","","","","","","","","","","","","","","","","","","","","","","","","","","105185",
"[4796]","OCEAN ISLAND","GALAPAGOS ISLANDS / FERNANDINA (NARBOROUGH)","LAVA DELTA INTO LAKE, AT SW END","-0.34","-0.34","-91.47","-91.47","SAE","","","s_F427 [4796]","THOLEIITE [4796]","","","","","","","1973","PLAGIOCLASE-PHYRIC [4796] ","VOL","","","","","WR [4796] ","48.29","2.99","","17.09","","2.18","8.47","","11.74","5.94","0.18","","0.51","2.8","0.2","","0.13","0","","","","","","","","","","","","","0.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.5","","352","180","","","39.2","58","81","100","","","","","","8","349","29","182","","","","","","","","","","","","","","112","15.8","38.4","","","5.95","1.98","","0.92","","","","","2.41","0.35","4.85","1.51","","","","","","","","","","","1.46","0.43","","","","","","","","","","","","","","","","","","","","","","","","","105186",
"[4796]","OCEAN ISLAND","GALAPAGOS ISLANDS / FERNANDINA (NARBOROUGH)","WEST END OF SE BENCH, 15-20 M FROM VENT","-0.34","-0.34","-91.47","-91.47","SAE","","","s_F705 [4796]","THOLEIITE [4796]","","","","","","","1977","PLAGIOCLASE-PHYRIC [4796] ","VOL","","","","","WR [4796] ","47.94","3.25","","15.37","","3.1","8.2","10.75","11.39","5.8","0.18","","0.52","2.93","0.34","","0","0","","","","","","","","","","","","","-0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","34","","374","169","","","40.7","52","96","105","","","","","","9","336","32","194","","","","","","","","","","","","","","124","17.2","42.1","","","6.51","2.15","","1.07","","","","","2.71","0.36","5.12","1.61","","","","","","","","","","","1.7","0.25","","","","","","","","","","","","","","","","","","","","","","","","","105187",
"[4796]","OCEAN ISLAND","GALAPAGOS ISLANDS / FERNANDINA (NARBOROUGH)","WESTERNMOST SE BENCH","-0.34","-0.34","-91.47","-91.47","SAE","","","s_F706 [4796]","THOLEIITE [4796]","","","","","","","1977","PLAGIOCLASE-PHYRIC [4796] ","VOL","","","","","WR [4796] ","47.89","3.22","","15.33","","","","10.67","11.4","5.74","0.17","","0.52","2.89","0.33","","","","","","","","","","","","","","","","-0.46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","386","175","","","","54","104","107","","","","","","9","336","31","190","","","","","","","","","","","","","","162","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105188",
"[4796]","OCEAN ISLAND","GALAPAGOS ISLANDS / FERNANDINA (NARBOROUGH)","DELTA INTO LAKE BELOW 500 M LAVA FALL FROM SE BENCH","-0.34","-0.34","-91.47","-91.47","SAE","","","s_F707 [4796]","THOLEIITE [4796]","","","","","","","1977","PLAGIOCLASE-PHYRIC [4796] ","VOL","","","","","WR [4796] ","47.88","3.16","","15.62","","","","10.43","11.4","5.7","0.17","","0.52","2.85","0.33","","","","","","","","","","","","","","","","-0.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","387","177","","","","54","111","111","","","","","","9","339","31","191","","","","","","","","","","","","","","139","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105189",
"[4796]","OCEAN ISLAND","GALAPAGOS ISLANDS / FERNANDINA (NARBOROUGH)","FLOW CHANNEL DOWN CALDERA FLOOR MONOCLINE","-0.34","-0.34","-91.47","-91.47","SAE","","","s_F811 [4796]","THOLEIITE [4796]","","","","","","","1978","PLAGIOCLASE-PHYRIC [4796] ","VOL","","","","","WR [4796] ","47.91","3.32","","15.54","","","","10.91","11.27","5.66","0.18","","0.53","2.9","0.34","","","","","","","","","","","","","","","","-0.57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","385","144","","","","52","98","113","","","","","","9","340","33","209","","","","","","","","","","","","","","144","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105190",
"[4796]","OCEAN ISLAND","GALAPAGOS ISLANDS / FERNANDINA (NARBOROUGH)","VENT NEAR NORTH 1967 CALDERA FLOOR","-0.34","-0.34","-91.47","-91.47","SAE","","","s_F814 [4796]","THOLEIITE [4796]","","","","","","","1978","PLAGIOCLASE-PHYRIC [4796] ","VOL","","","","","WR [4796] ","47.89","3.31","","15.28","","3.11","8.47","11","11.32","5.83","0.18","","0.53","2.92","0.35","","0.24","0.05","","","","","","","","","","","","","-0.74","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.1","","384","158","","","41.3","54","97","109","","","","","","8","334","32","201","","","","","","","","","","","","","","116","17.1","41.3","","","6.44","","","","","","","","2.75","0.39","5.27","","","","","","","","","","","","","0.53","","","","","","","","","","","","","","","","","","","","","","","","","105191",
"[4796]","OCEAN ISLAND","GALAPAGOS ISLANDS / FERNANDINA (NARBOROUGH)","SOUTH RIM FLOW, PONDED BEHIND CIRCUMFERENTIAL VENTS","-0.34","-0.34","-91.47","-91.47","SAE","","","s_8-1 [4796]","THOLEIITE [4796]","","","","","","","1981","PLAGIOCLASE-PHYRIC [4796] ","VOL","","","","","WR [4796] ","47.64","3.36","","14.81","","3.1","8.56","11.04","11.24","5.71","0.18","","0.54","2.82","0.35","","0.11","0.02","","","","","","","","","","","","","-0.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.6","","391","139","","","40.6","51","92","111","","","","","","9","330","33","198","","","","","","","","","","","","","","133","17.6","42","","","6.93","2.2","","1.01","","","","","2.72","0.37","0.92","1.59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105192",
"[4796]","OCEAN ISLAND","GALAPAGOS ISLANDS / FERNANDINA (NARBOROUGH)","NW BENCH, FLOW BETWEEN TWO LOBES","-0.34","-0.34","-91.47","-91.47","SAE","","","s_84-5 [4796]","THOLEIITE [4796]","","","","","","","1984","PLAGIOCLASE-PHYRIC [4796] ","VOL","","","","","WR [4796] ","48.16","3.67","","13.97","","","","11.89","10.84","5.97","0.19","","0.58","2.99","0.37","","","","","","","","","","","","","","","","-0.57","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.6","","408","100","","","43.8","52","112","118","","","","","","10","315","35","208","","","","","","","","","","","","","","125","18.7","45.4","","","6.91","2.34","","1.1","","","","","3.02","0.41","5.61","1.79","","","","","","","","","","","1.9","0.45","","","","","","","","","","","","","","","","","","","","","","","","","105193",
"[4796]","OCEAN ISLAND","GALAPAGOS ISLANDS / FERNANDINA (NARBOROUGH)","NW BENCH","-0.34","-0.34","-91.47","-91.47","SAE","","","s_84-8 [4796]","THOLEIITE [4796]","","","","","","","1984","PLAGIOCLASE-PHYRIC [4796] ","VOL","","","","","WR [4796] ","47.14","3.47","","14.34","","","","11.48","11.16","5.84","0.19","","0.55","2.94","0.36","","","","","","","","","","","","","","","","-0.39","","","","","","","","","","","","","","","","","","","","","","","","","","","","35","","402","","","","42.8","55","105","112","","","","","","9","323","33","200","","","","","","","","","","","","","","129","18.2","43.2","","","6.94","2.29","","1.14","","","","","2.91","0.39","5.45","1.69","","","","","","","","","","","1.66","0.47","","","","","","","","","","","","","","","","","","","","","","","","","105194",
"[4796]","OCEAN ISLAND","GALAPAGOS ISLANDS / FERNANDINA (NARBOROUGH)","FLOW FROM 1968 VENT AREA TO CALDERA LAKE, FILLED PLAYA","-0.34","-0.34","-91.47","-91.47","SAE","","","s_84-9-1 [4796]","THOLEIITE [4796]","","","","","","","1984","PLAGIOCLASE-PHYRIC [4796] ","VOL","","","","","WR [4796] ","47.75","3.48","","14.45","","","","11.36","11.06","5.76","0.18","","0.54","2.88","0.34","","","","","","","","","","","","","","","","-0.45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","408","127","","","","51","110","113","","","","","","9","327","33","202","","","","","","","","","","","","","","139","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105195",
"[4796]","OCEAN ISLAND","GALAPAGOS ISLANDS / FERNANDINA (NARBOROUGH)","PLAYA LAVA LAKE OVERFLOW","-0.34","-0.34","-91.47","-91.47","SAE","","","s_84-10 [4796]","THOLEIITE [4796]","","","","","","","1984","PLAGIOCLASE-PHYRIC [4796] ","VOL","","","","","WR [4796] ","46.73","3.4","","14.36","","3.07","8.91","11.1","10.84","5.65","0.18","","0.54","2.82","0.35","","0.16","0.06","","","","","","","","","","","","","-0.53","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","387","119","","","","50","108","111","","","","","","9","325","34","201","","","","","","","","","","","","","","132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.512986","","","0.703238","","18.903","","15.519","","38.477","","","","","","","","","","","","","","","105196",
"[4796]","OCEAN ISLAND","GALAPAGOS ISLANDS / FERNANDINA (NARBOROUGH)","ESE CALDERA FLORR, SOUTHERLY","-0.34","-0.34","-91.47","-91.47","SAE","","","s_F89-5 [4796]","THOLEIITE [4796]","","","","","","","1988","PLAGIOCLASE-PHYRIC [4796] ","VOL","","","","","WR [4796] ","48.23","3.46","","14.8","","","","11.27","11.18","5.89","0.18","","0.54","2.92","0.36","","","","","","","","","","","","","","","","-0.77","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.8","","383","124","","","41.1","49","94","116","","","","","","9","324","33","195","","","","","","","","","","","","","","118","16.2","42.1","","","6.46","2.16","","1.07","","","","","2.71","0.35","4.63","1.66","","","","","","","","","","","1.19","0.44","","","","","","","","","","","","","","","","","","","","","","","","","105197",
"[4796]","OCEAN ISLAND","GALAPAGOS ISLANDS / FERNANDINA (NARBOROUGH)","CENTRAL CALDERA FLOOR","-0.34","-0.34","-91.47","-91.47","SAE","","","s_F89-8 [4796]","THOLEIITE [4796]","","","","","","","1988","PLAGIOCLASE-PHYRIC [4796] ","VOL","","","","","WR [4796] ","48.16","3.41","","15.02","","","","11.16","11.36","5.9","0.18","","0.53","2.89","0.34","","","","","","","","","","","","","","","","-0.87","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.7","","390","140","","","40.9","52","92","112","","","","","","9","326","33","194","","","","","","","","","","","","","","107","16.1","43.2","","","6.38","2.01","","0.88","","","","","2.75","0.36","4.35","1.74","","","","","","","","","","","1.34","0.57","","","","","","","","","","","","","","","","","","","","","","","","","105198",
"[4796]","OCEAN ISLAND","GALAPAGOS ISLANDS / FERNANDINA (NARBOROUGH)","SW FLANK, CABO HAMMOND","-0.34","-0.34","-91.47","-91.47","SAE","","","s_FV1 [4796]","THOLEIITE [4796]","","","","","","","1995","PLAGIOCLASE-PHYRIC [4796] ","VOL","","","","","WR [4796] ","48.95","3.14","","15.94","","","","11.09","11.74","6.22","0.18","","0.53","2.95","0.34","","","","","","","","","","","","","","","","-0.81","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.4","","353","176","","","40.3","61","90","125","","","","","","7","369","31","197","","","","","","","","","","","","","","106","16","36.5","","","6.3","1.99","","0.94","","","","","2.43","0.34","4.43","1.43","","","","","","","","","","","1.35","","","","","","","","","","","","","","","","","","","","","","","","","","105199",
"[4796]","OCEAN ISLAND","GALAPAGOS ISLANDS / FERNANDINA (NARBOROUGH)","SW FLANK, CABO HAMMOND","-0.34","-0.34","-91.47","-91.47","SAE","","","s_F95-1 [4796]","THOLEIITE [4796]","","","","","","","1995","PLAGIOCLASE-PHYRIC [4796] ","VOL","","","","","WR [4796] ","48.69","3.06","","16","","","","10.97","11.75","6.33","0.17","","0.47","2.85","0.33","","","","","","","","","","","","","","","","-0.54","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.9","","342","198","","","40.5","64","86","118","","","","","","8","359","31","189","","","","","","","","","","","","","","110","15.2","35.6","","","5.96","1.86","","1.01","","","","","2.4","0.3","4.35","1.38","","","","","","","","","","","1.21","","","","","","","","","","","","","","","","","","","","","","","","","","105200",
"[4796]","OCEAN ISLAND","GALAPAGOS ISLANDS / FERNANDINA (NARBOROUGH)","CALDERA INTERIOR, WEST PLAYA","-0.34","-0.34","-91.47","-91.47","SAE","","","s_F424 [4796]","THOLEIITE [4796]","","","","","","","","","VOL","","","","","WR [4796] ","50.53","3.39","","15.34","","4.3","7.38","","10.12","4.83","0.19","","0.76","3.11","0.18","","0.15","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105201",
"[4796]","OCEAN ISLAND","GALAPAGOS ISLANDS / FERNANDINA (NARBOROUGH)","FLOW CHANNEL DOWN CALDERA FLOOR MONOCLINE","-0.34","-0.34","-91.47","-91.47","SAE","","","s_F812 [4796]","THOLEIITE [4796]","","","","","","","1978","PLAGIOCLASE-PHYRIC [4796] ","VOL","","","","","WR [4796] ","47.9","3.24","","16.15","","2.01","9.46","","11.25","5.78","0.18","","0.52","3.11","0.35","","0.28","0.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.4","","","146","","","40.5","","","","","","","","","","420","","","","","","","","","","","","","","","","154","17.1","41.1","","","6.29","2.14","","1.02","","","","","2.75","0.38","5.75","1.54","","","","","","","","","","","1.29","0.51","","","","","","","","","","","","","","","","","","","","","","","","","105203",
"[4796]","OCEAN ISLAND","GALAPAGOS ISLANDS / FERNANDINA (NARBOROUGH)","SOUTH RIM, FROM ESE WALL FAILURE EVENT","-0.34","-0.34","-91.47","-91.47","SAE","","","s_F88-2 [4796]","THOLEIITE [4796]","","","","","","","1988","PLAGIOCLASE-PHYRIC [4796] ","VOL","","","","","WR [4796] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.1","","","109","","","43.7","","","","","","","","","","326","","","","","","","","","","","","","","","","144","18.5","47.4","","","6.66","2.15","","1.1","","","","","3.05","0.43","5.17","2.13","","","","","","","","","","","1.9","0.38","","","","","","19.047","","15.532","","38.627","","","","","","","","","","","","","","","105204",
